UNIQUE_ID,AGE,EDUCATION,MARITAL_STATUS,OCCUPATION,RELATIONSHIP,RACE,GENDER,NATIVE_COUNTRY,EMPLOYER_TYPE,CAPITAL_GAIN,CAPITAL_LOSS,HOURS_PER_WEEK,INCOME_NUM,INCOME
20455,37,hs-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,England,Federal-gov,0,0,40,77179,>50K
20466,40,prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,United States,Private,15024,0,30,56822,>50K
20468,37,bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United States,Local-gov,7298,0,40,55472,>50K
20486,40,masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,7688,0,40,50945,>50K
20517,42,masters,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,India,Self-emp-inc,0,2201,60,59149,>50K
20542,30,prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,0,0,60,72244,>50K
20552,34,some-college,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United States,State-gov,4386,0,40,94639,>50K
20571,40,some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,0,0,40,95686,>50K
20577,34,bachelors,Never-married,Sales,Not-in-family,White,Male,United States,Private,0,0,65,51592,>50K
20588,35,hs-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United States,Private,0,0,40,76232,>50K
2060,32,hs-grad,Never-married,Adm-clerical,Own-child,White,Male,United States,Private,0,0,38,32649,<=50K
20610,36,assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,United States,Local-gov,0,0,53,87451,>50K
2062,50,masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,15024,0,45,62081,>50K
20623,29,bachelors,Married-civ-spouse,Sales,Husband,White,Male,United States,Private,0,0,40,52365,>50K
2063,49,bachelors,Married-civ-spouse,Sales,Husband,White,Male,United States,Private,0,0,50,87852,>50K
20643,31,doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,Thailand,Private,0,0,50,79664,>50K
20679,42,hs-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United States,Private,0,1902,50,91807,>50K
2069,45,hs-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,South,Self-emp-not-inc,0,0,50,53074,>50K
2070,35,some-college,Never-married,Sales,Not-in-family,White,Male,United States,Private,0,0,40,40758,<=50K
20700,46,some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United States,Private,5178,0,40,81708,>50K
2073,30,hs-grad,Married-civ-spouse,Other-service,Husband,White,Male,Germany,Private,0,0,55,40681,<=50K
2074,33,hs-grad,Married-civ-spouse,Sales,Husband,White,Male,United States,Private,0,0,20,20082,<=50K
20749,29,assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,60,51171,>50K
2076,23,bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United States,Private,0,0,40,33755,<=50K
20783,41,bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,0,0,40,73200,>50K
20784,50,masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,15024,0,50,87888,>50K
20825,39,some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,1977,62,66971,>50K
20835,37,prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,United States,State-gov,0,0,39,96275,>50K
2085,29,hs-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United States,Private,0,0,48,40716,<=50K
20861,40,masters,Never-married,Prof-specialty,Not-in-family,White,Male,United States,Private,0,0,40,54559,>50K
20868,28,bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United States,Private,10520,0,60,92358,>50K
2088,34,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,50,23396,<=50K
20886,50,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,7688,0,40,80500,>50K
209,42,hs-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United States,Private,0,0,40,20585,<=50K
2091,26,hs-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,United States,Private,0,0,40,35281,<=50K
20916,44,bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,United States,Federal-gov,0,0,40,77203,>50K
2092,47,some-college,Never-married,Sales,Not-in-family,White,Male,United States,Private,0,0,70,52201,>50K
20920,34,hs-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United States,Local-gov,0,0,57,98596,>50K
20954,50,bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,15024,0,40,87288,>50K
2098,37,bachelors,Married-civ-spouse,Sales,Husband,White,Male,United States,Private,0,0,55,68461,>50K
210,24,bachelors,Never-married,Sales,Other-relative,White,Male,United States,Private,0,0,40,38516,<=50K
2100,35,hs-grad,Never-married,Craft-repair,Unmarried,White,Male,United States,Private,0,0,35,43026,<=50K
2101,28,some-college,Never-married,Sales,Other-relative,White,Female,United States,Private,0,0,40,44386,<=50K
21010,42,masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,40,77520,>50K
21037,33,bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,50,75973,>50K
2104,39,bachelors,Separated,Sales,Not-in-family,White,Male,United States,Private,0,0,50,47069,<=50K
21046,37,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Mexico,Private,0,0,35,94841,>50K
2105,27,hs-grad,Never-married,Farming-fishing,Own-child,Black,Male,United States,Private,0,0,30,33657,<=50K
21064,49,masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Local-gov,0,0,40,60360,>50K
21078,39,masters,Never-married,Prof-specialty,Not-in-family,White,Male,United States,Private,0,0,60,53375,>50K
21129,45,bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,40,79995,>50K
2113,27,bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United States,Local-gov,0,0,40,22823,<=50K
21133,46,prof-school,Separated,Prof-specialty,Not-in-family,White,Male,United States,Private,0,0,50,58027,>50K
21140,30,bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,0,1902,55,68252,>50K
21165,31,some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,Germany,Private,0,0,50,98663,>50K
21167,35,assoc-acdm,Married-civ-spouse,Other-service,Wife,White,Female,United States,Private,0,0,35,79848,>50K
2118,39,masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,Cuba,Private,0,0,40,60771,>50K
21189,24,some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United States,Private,0,0,40,55697,>50K
2119,23,11th,Never-married,Craft-repair,Own-child,White,Male,United States,Private,0,0,40,40589,<=50K
2120,24,assoc-acdm,Married-civ-spouse,Other-service,Wife,White,Female,United States,Local-gov,0,0,40,45418,<=50K
21250,40,some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United States,Private,0,0,40,54502,>50K
2126,47,assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United States,Private,0,0,40,54029,>50K
21277,45,bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,0,0,40,69564,>50K
21281,42,bachelors,Married-civ-spouse,Sales,Husband,White,Male,United States,Self-emp-not-inc,0,0,40,55371,>50K
21290,42,masters,Never-married,Prof-specialty,Not-in-family,White,Female,United States,Local-gov,0,0,40,81172,>50K
21293,40,bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,40,74064,>50K
213,28,some-college,Married-civ-spouse,Sales,Wife,White,Female,United States,Private,4064,0,25,47813,<=50K
2130,32,assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,United States,Private,0,1485,40,50436,>50K
21340,46,prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,0,0,40,50359,>50K
21380,36,masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Federal-gov,0,0,40,75789,>50K
21391,47,bachelors,Married-civ-spouse,Sales,Husband,White,Male,United States,Self-emp-inc,0,0,40,80100,>50K
2140,23,bachelors,Never-married,Exec-managerial,Unmarried,White,Male,United States,Private,0,0,40,44309,<=50K
21415,27,bachelors,Married-civ-spouse,Tech-support,Wife,White,Female,United States,Private,0,0,40,86913,>50K
2143,27,bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Self-emp-not-inc,0,0,60,64567,>50K
21438,35,some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United States,Local-gov,0,0,61,94525,>50K
21451,40,assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,United States,Self-emp-not-inc,0,1977,15,94317,>50K
2150,22,some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United States,Private,0,0,20,27778,<=50K
2156,37,assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Male,United States,State-gov,8614,0,40,51778,>50K
21582,30,bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United States,Private,27828,0,60,82706,>50K
2159,20,12th,Never-married,Adm-clerical,Own-child,White,Female,Mexico,Private,0,0,40,22557,<=50K
2160,47,hs-grad,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,United States,Private,0,0,40,35428,<=50K
2162,22,bachelors,Never-married,Prof-specialty,Own-child,White,Female,United States,Private,0,0,40,32889,<=50K
2163,42,masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Local-gov,0,1977,40,78816,>50K
21651,41,bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Federal-gov,0,0,38,79837,>50K
21654,29,bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United States,Private,0,0,45,59504,>50K
2168,37,bachelors,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,United States,Private,0,0,30,79962,>50K
21687,27,assoc-voc,Never-married,Exec-managerial,Not-in-family,White,Male,Greece,Private,10520,0,65,53972,>50K
2170,45,bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United States,Private,0,0,46,46809,<=50K
21700,33,some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,56,79593,>50K
21710,48,hs-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United States,Private,0,0,50,57559,>50K
21724,41,hs-grad,Married-civ-spouse,Sales,Husband,White,Male,United States,Self-emp-inc,0,1887,55,70735,>50K
21781,34,bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,5178,0,55,74878,>50K
21793,50,bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,0,0,43,77017,>50K
21842,33,hs-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United States,Private,0,0,55,63487,>50K
21854,49,some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Self-emp-inc,15024,0,50,69373,>50K
2188,31,hs-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United States,Federal-gov,0,0,40,81472,>50K
2189,37,hs-grad,Married-civ-spouse,Other-service,Husband,White,Male,United States,Private,0,0,44,70499,>50K
21933,46,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,40,79439,>50K
2196,26,bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,Japan,Private,0,0,16,39920,<=50K
21966,35,hs-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,United States,Private,0,0,60,83003,>50K
21987,31,hs-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Self-emp-not-inc,0,0,40,96007,>50K
22027,30,some-college,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,United States,Private,0,0,5,80986,>50K
2203,43,some-college,Married-civ-spouse,Sales,Husband,White,Male,United States,Self-emp-inc,99999,0,55,56711,>50K
22086,42,bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United States,Private,0,0,45,92597,>50K
22105,28,hs-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United States,Private,0,0,45,88335,>50K
22116,47,hs-grad,Married-civ-spouse,Other-service,Husband,Black,Male,United States,Private,0,0,60,83825,>50K
22117,50,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Local-gov,0,1977,35,97428,>50K
2214,25,bachelors,Never-married,Exec-managerial,Own-child,White,Male,United States,Private,0,0,40,41441,<=50K
22149,46,some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,3103,0,60,97305,>50K
22178,39,hs-grad,Married-civ-spouse,Sales,Husband,White,Male,United States,Private,0,0,40,80407,>50K
2221,20,hs-grad,Never-married,Machine-op-inspct,Own-child,White,Female,United States,Private,0,0,40,25426,<=50K
2222,23,hs-grad,Never-married,Protective-serv,Own-child,Black,Male,United States,Private,0,0,16,25801,<=50K
22220,29,some-college,Divorced,Craft-repair,Unmarried,White,Male,United States,Private,0,0,35,52794,>50K
22229,49,some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United States,Local-gov,0,0,44,57245,>50K
2223,25,bachelors,Never-married,Tech-support,Own-child,White,Male,United States,Private,0,0,40,38085,<=50K
22237,28,assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,United States,Private,0,0,70,82548,>50K
22258,42,hs-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United States,Private,0,0,40,59684,>50K
22269,48,bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,United States,Private,0,0,37,98707,>50K
22271,43,bachelors,Separated,Exec-managerial,Unmarried,White,Male,United States,Private,0,0,60,93084,>50K
2228,44,hs-grad,Married-civ-spouse,Other-service,Wife,Black,Female,Jamaica,Local-gov,0,0,38,78584,>50K
22308,35,hs-grad,Married-civ-spouse,Craft-repair,Wife,Black,Female,United States,Self-emp-not-inc,0,0,40,55314,>50K
2231,41,masters,Divorced,Prof-specialty,Unmarried,White,Female,United States,Local-gov,0,0,60,26921,<=50K
2232,31,hs-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United States,Private,0,0,40,24251,<=50K
22323,47,hs-grad,Married-civ-spouse,Sales,Husband,Black,Male,United States,Private,0,0,40,78228,>50K
22352,45,masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Local-gov,7688,0,50,89550,>50K
22375,50,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Self-emp-not-inc,99999,0,50,70208,>50K
22393,45,bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,United States,Self-emp-not-inc,0,1485,70,61621,>50K
22401,42,assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,United States,State-gov,0,0,40,50785,>50K
22484,31,bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Self-emp-not-inc,0,0,40,76846,>50K
22485,47,bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,99999,0,55,80154,>50K
22488,46,assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,44,80753,>50K
225,47,bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United States,Private,0,0,40,59585,>50K
2250,28,11th,Never-married,Machine-op-inspct,Not-in-family,Black,Male,United States,Private,0,0,40,36620,<=50K
22524,37,hs-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United States,Private,0,0,40,52610,>50K
22530,41,masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Local-gov,0,0,40,53252,>50K
22539,32,bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,40,65720,>50K
22541,39,assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Self-emp-inc,0,2415,40,62210,>50K
22548,49,prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,United States,Private,0,0,55,91279,>50K
22555,40,hs-grad,Married-civ-spouse,Sales,Husband,White,Male,United States,Private,7298,0,45,90507,>50K
226,20,some-college,Never-married,Adm-clerical,Own-child,White,Female,United States,Private,0,1719,28,34461,<=50K
22605,49,some-college,Divorced,Exec-managerial,Unmarried,White,Male,United States,Local-gov,0,0,48,72750,>50K
22615,50,assoc-acdm,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,United States,Private,15024,0,45,91414,>50K
22627,37,prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,United States,Private,14084,0,36,73273,>50K
22646,45,assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,Canada,Private,0,0,40,64222,>50K
2265,22,some-college,Never-married,Other-service,Own-child,Black,Female,United States,Private,0,0,15,28990,<=50K
2266,47,hs-grad,Married-civ-spouse,Sales,Husband,White,Male,United States,Private,0,0,40,36471,<=50K
22691,39,bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,United States,Private,13550,0,50,59239,>50K
22765,40,some-college,Married-civ-spouse,Adm-clerical,Husband,Black,Male,United States,Federal-gov,0,0,40,51187,>50K
2278,37,assoc-acdm,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United States,Private,0,0,40,51249,>50K
22796,31,bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,Philippines,Private,15024,0,48,61843,>50K
22810,29,bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,Philippines,Private,0,0,64,62705,>50K
2282,41,masters,Divorced,Sales,Unmarried,White,Male,United States,Self-emp-not-inc,0,0,5,89962,>50K
22823,34,bachelors,Married-civ-spouse,Sales,Husband,White,Male,United States,Private,15024,0,40,65780,>50K
22833,49,masters,Never-married,Prof-specialty,Not-in-family,White,Male,United States,Private,0,0,40,59904,>50K
22867,44,some-college,Married-civ-spouse,Sales,Husband,White,Male,England,Private,0,0,50,50592,>50K
22911,33,some-college,Never-married,Adm-clerical,Own-child,White,Female,United States,Private,99999,0,30,89231,>50K
22921,29,bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,0,0,40,69008,>50K
22927,43,bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Philippines,Federal-gov,0,0,40,78310,>50K
